name,theme,product_code,ageRange,pieceCount,price,minifigureCount,buildHeight,buildWidth,buildDepth,url,date
100-jähriges Disney Jubiläum,Disney™,40622,10+,501.0,39.99,,,,,/de-de/product/disney-100th-celebration-40622,2023-02-28
Tusken Raider™,Star Wars™,40615,10+,152.0,9.99,,,,,/de-de/product/tusken-raider-40615,2023-02-28
Gandalf der Graue und Balrog™,BrickHeadz,40631,10+,348.0,19.99,,,,,/de-de/product/gandalf-the-grey--balrog-40631,2023-02-28
Die Professoren von Hogwarts™,Harry Potter™,40560,10+,601.0,39.99,,,,,/de-de/product/professors-of-hogwarts-40560,2023-02-28
Donald Duck,BrickHeadz,40377,10+,90.0,9.99,,,,,/de-de/product/donald-duck-40377,2023-02-28
Hommage an die Spice Girls,BrickHeadz,40548,16+,578.0,49.99,,,,,/de-de/product/spice-girls-tribute-40548,2023-02-28
Obi-Wan Kenobi™ & Darth Vader™,BrickHeadz,40547,10+,260.0,19.99,,,,,/de-de/product/tbd-sw2-40547,2023-02-28
Ahsoka Tano™,Star Wars™,40539,10+,164.0,9.99,,,,,/de-de/product/ahsoka-tano-40539,2023-02-28
Aragorn™ und Arwen™,BrickHeadz,40632,10+,261.0,19.99,,,,,/de-de/product/aragorn--arwen-40632,2023-02-28
"Dagobert Duck, Tick, Trick & Track",BrickHeadz,40477,10+,340.0,24.99,,,,,/de-de/product/scrooge-mcduck-huey-dewey--louie-40477,2023-02-28
Frodo™ und Gollum™,BrickHeadz,40630,10+,184.0,14.99,,,,,/de-de/product/frodo--gollum-40630,2023-02-28
Wellensittich,BrickHeadz,40443,8+,261.0,14.99,,,,,/de-de/product/budgie-40443,2023-02-28
Goofy & Pluto,BrickHeadz,40378,10+,214.0,14.99,,,,,/de-de/product/goofy--pluto-40378,2023-02-28
Chip & Chap,Disney™,40550,10+,226.0,19.99,,,,,/de-de/product/tbd-disney-1-40550,2023-02-28
Löwentänzer,BrickHeadz,40540,10+,239.0,9.99,,,,,/de-de/product/lion-dance-guy-40540,2023-02-28
Woody und Porzellinchen,Disney™,40553,10+,296.0,19.99,,,,,/de-de/product/confts2-40553,2023-02-28
EVE und WALL•E,BrickHeadz,40619,10+,155.0,14.99,,,,,/de-de/product/eve--walle-40619,2023-02-28
Daisy Duck,BrickHeadz,40476,10+,110.0,9.99,,,,,/de-de/product/daisy-duck-40476,2023-02-28
Cruella und Maleficent,BrickHeadz,40620,10+,320.0,19.99,,,,,/de-de/product/cruella--maleficent-40620,2023-02-28
"Harry, Hermine, Ron & Hagrid™",BrickHeadz,40495,10+,466.0,24.99,,,,,/de-de/product/harry-hermione-ron--hagrid-40495,2023-02-28
Vaiana und Merida,BrickHeadz,40621,10+,410.0,19.99,,,,,/de-de/product/moana--merida-40621,2023-02-28
Der Mandalorianer™ und das Kind,Star Wars™,75317,10+,295.0,19.99,,,,,/de-de/product/the-mandalorian-the-child-75317,2023-02-28
Braut,BrickHeadz,40383,10+,306.0,12.99,,,,,/de-de/product/wedding-bride-40383,2023-02-28
Road Runner & Wile E. Coyote,BrickHeadz,40559,10+,205.0,19.99,,,,,/de-de/product/looney-tunes-40559,2023-02-28
Geburtstagsclown,BrickHeadz,40348,10+,150.0,9.99,,,,,/de-de/product/birthday-clown-40348,2023-02-28
Manchester United – Go Brick Me,BrickHeadz,40541,10+,530.0,19.99,,,,,/de-de/product/conf-sport-1-40541,2023-02-28
Bräutigam,BrickHeadz,40384,10+,255.0,12.99,,,,,/de-de/product/wedding-groom-40384,2023-02-28
Jake Sully und sein Avatar,BrickHeadz,40554,10+,246.0,19.99,,,,,/de-de/product/tbd-coconut-40554,2023-02-28
Goldfisch,BrickHeadz,40442,8+,186.0,14.99,,,,,/de-de/product/goldfish-40442,2023-02-28
FC Barcelona – Go Brick Me,BrickHeadz,40542,10+,530.0,19.99,,,,,/de-de/product/conf-sport-2-40542,2023-02-28
"Belle Bottom, Kevin & Bob",BrickHeadz,40421,10+,309.0,19.99,,,,,/de-de/product/tbd-conf-bh-ip-2-and-buddies-2-40421,2023-02-28
"Voldemort™, Nagini & Bellatrix",BrickHeadz,40496,10+,344.0,24.99,,,,,/de-de/product/voldemort-nagini--bellatrix-40496,2023-02-28
Nymphensittich,BrickHeadz,40481,8+,219.0,14.99,,,,,/de-de/product/cockatiel-40481,2023-02-28
Bernhardiner,BrickHeadz,40543,8+,236.0,14.99,,,,,/de-de/product/pets---st-bernard-40543,2023-02-28
Freiheitsstatue,BrickHeadz,40367,10+,153.0,9.99,,,,,/de-de/product/lady-liberty-40367,2023-02-28
Buzz Lightyear,BrickHeadz,40552,10+,114.0,9.99,,,,,/de-de/product/confts1-40552,2023-02-28
Pandas fürs chinesische Neujahrsfest,BrickHeadz,40466,10+,249.0,19.99,,,,,/de-de/product/chinese-new-year-pandas-40466,2023-02-28
Koi,BrickHeadz,40545,8+,203.0,14.99,,,,,/de-de/product/koi-fish-40545,2023-02-28
"Gru, Stuart & Otto",BrickHeadz,40420,10+,244.0,19.99,,,,,/de-de/product/tbd-conf-bh-ip-2-and-buddies-1-40420,2023-02-28
Pets - French Bulldog,BrickHeadz,40544,8+,237.0,14.99,,,,,/de-de/product/pets---french-bulldog-40544,2023-02-28
Kurzhaarkatzen,BrickHeadz,40441,8+,250.0,14.99,,,,,/de-de/product/shorthair-cats-40441,2023-02-28
Rot getigerte Katze,BrickHeadz,40480,8+,269.0,14.99,,,,,/de-de/product/ginger-tabby-40480,2023-02-28
Pudel,BrickHeadz,40546,8+,304.0,14.99,,,,,/de-de/product/poodle-40546,2023-02-28
Dalmatiner,BrickHeadz,40479,8+,252.0,14.99,,,,,/de-de/product/dalmatian-40479,2023-02-28
Deutscher Schäferhund,BrickHeadz,40440,8+,247.0,14.99,,,,,/de-de/product/german-shepherd-40440,2023-02-28
Micky Maus,Disney™,40456,8+,118.0,16.99,,,,,/de-de/product/mickey-mouse-40456,2023-02-28
Minnie Maus,Disney™,40457,8+,140.0,16.99,,,,,/de-de/product/minnie-mouse-40457,2023-02-28
Iron Man,Brick Sketches™,40535,8+,200.0,16.99,,,,,/de-de/product/iron-man-40535,2023-02-28
Miles Morales,Spider-Man,40536,8+,214.0,16.99,,,,,/de-de/product/miles-morales-40536,2023-02-28
LEGO® Brick Sketches™ Stormtrooper™,Star Wars™,40391,8+,151.0,19.99,,,,,/de-de/product/first-order-stormtrooper-40391,2023-02-28
BB-8™,Star Wars™,40431,8+,171.0,16.99,,,,,/de-de/product/brick-sketches-bb-8-40431,2023-02-28
Polizeischule,City,60372,6+,823.0,89.99,,,,,/de-de/product/police-training-academy-60372,2023-02-28
Einsatzleitwagen der Feuerwehr,City,60374,7+,502.0,54.99,,,,,/de-de/product/fire-command-truck-60374,2023-02-28
Bahnhof,City,60335,7+,907.0,79.99,,,,,/de-de/product/train-station-60335,2023-02-28
Quad-Tour zum Flussufer,City,60394,5+,90.0,9.99,,,,,/de-de/product/atv-and-otter-habitat-60394,2023-02-28
Feuerwehrboot,City,60373,5+,144.0,19.99,,,,,/de-de/product/fire-rescue-boat-60373,2023-02-28
Güterzug,City,60336,7+,1153.0,179.99,,,,,/de-de/product/freight-train-60336,2023-02-28
Slush-Eiswagen,City,60384,5+,194.0,19.99,,,,,/de-de/product/penguin-slushy-van-60384,2023-02-28
Hauptquartier der Rettungsfahrzeuge,City,60371,6+,706.0,64.99,,,,,/de-de/product/emergency-vehicles-hq-60371,2023-02-28
Elektro-Sportwagen,City,60383,5+,95.0,9.99,,,,,/de-de/product/electric-sports-car-60383,2023-02-28
Müllabfuhr,City,60386,5+,261.0,34.99,,,,,/de-de/product/recycling-truck-60386,2023-02-28
Offroad Abenteuer,City,60387,6+,252.0,29.99,,,,,/de-de/product/4x4-off-roader-adventures-60387,2023-02-28
Güterzug,City,60198,6-12,1226.0,189.99,,,,,/de-de/product/cargo-train-60198,2023-02-28
Autowerkstatt,City,60389,6+,507.0,49.99,,,,,/de-de/product/custom-car-garage-60389,2023-02-28
Radlader,City,60385,5+,148.0,19.99,,,,,/de-de/product/construction-digger-60385,2023-02-28
Personen-Schnellzug,City,60337,7+,764.0,159.99,,,,,/de-de/product/express-passenger-train-60337,2023-02-28
Schienen,City,60205,5-12,20.0,19.99,,,,,/de-de/product/tracks-60205,2023-02-28
Mobiles Polizeihunde-Training,City,60369,5+,197.0,19.99,,,,,/de-de/product/mobile-police-dog-training-60369,2023-02-28
Polizeiauto,City,60312,5+,94.0,9.99,,,,,/de-de/product/police-car-60312,2023-02-28
Mond-Forschungsbasis,City,60350,7+,786.0,99.99,,,,,/de-de/product/lunar-research-base-60350,2023-02-28
Feuerwehrstation und Löschauto,City,60375,4+,153.0,34.99,,,,,/de-de/product/fire-station-and-fire-truck-60375,2023-02-28
Feuerwehr-Pickup,City,60393,5+,97.0,9.99,,,,,/de-de/product/4x4-fire-truck-rescue-60393,2023-02-28
Gaming Turnier Truck,City,60388,7+,344.0,44.99,,,,,/de-de/product/gaming-tournament-truck-60388,2023-02-28
Ferien-Wohnmobil,City,60283,5+,190.0,19.99,,,,,/de-de/product/holiday-camper-van-60283,2023-02-28
Rätselspaß für Retter in der Not,City,5007359,6+,,4.99,,,,,/de-de/product/ratselspa-fur-retter-in-der-not-5007359,2023-02-28
Polizeistation,City,60316,6+,668.0,64.99,,,,,/de-de/product/police-station-60316,2023-02-28
Krankenhaus,City,60330,7+,816.0,99.99,,,,,/de-de/product/hospital-60330,2023-02-28
Raumfahrtzentrum,City,60351,7+,1010.0,149.99,,,,,/de-de/product/rocket-launch-center-60351,2023-02-28
Banküberfall mit Verfolgungsjagd,City,60317,7+,915.0,99.99,,,,,/de-de/product/police-chase-at-the-bank-60317,2023-02-28
Feuerwehreinsatz mit Löschtruppe,City,60321,7+,766.0,99.99,,,,,/de-de/product/fire-brigade-60321,2023-02-28
Feuerwache,City,60320,6+,540.0,59.99,,,,,/de-de/product/fire-station-60320,2023-02-28
Kleintraktor,City,60390,5+,86.0,9.99,,,,,/de-de/product/park-tractor-60390,2023-02-28
Verfolgungsjagd mit dem Polizeimotorrad,City,60392,5+,59.0,9.99,,,,,/de-de/product/police-bike-car-chase-60392,2023-02-28
Geländekran,City,60324,7+,340.0,44.99,,,,,/de-de/product/mobile-crane-60324,2023-02-28
Bären-Stuntbike,City,60356,5+,10.0,7.99,,,,,/de-de/product/bear-stunt-bike-60356,2023-02-28
Ausbruch aus der Polizeistation,City,60370,4+,172.0,34.99,,,,,/de-de/product/police-station-chase-60370,2023-02-28
Hilfe für Jedermann!,City,5007362,6+,,7.99,,,,,/de-de/product/hilfe-fur-jedermann-5007362,2023-02-28
Tierrettungswagen,City,60382,4+,58.0,9.99,,,,,/de-de/product/vet-van-rescue-60382,2023-02-28
Traktor,City,60287,5+,148.0,19.99,,,,,/de-de/product/tractor-60287,2023-02-28
Ultimative Stuntfahrer-Challenge,City,60361,7+,385.0,89.99,,,,,/de-de/product/ultimate-stunt-riders-challenge-60361,2023-02-28
Mond-Rover,City,60348,6+,275.0,34.99,,,,,/de-de/product/lunar-roving-vehicle-60348,2023-02-28
Mobile Polizei-Einsatzzentrale,City,60315,6+,436.0,44.99,,,,,/de-de/product/police-mobile-command-truck-60315,2023-02-28
Straßenkreuzung mit Ampeln,City,60304,5+,112.0,19.99,,"H: 6"" (13cm)","B: 18"" (44cm)","T: 15"" (38cm)",/de-de/product/road-plates-60304,2023-02-28
Weichen,City,60238,5-12,8.0,19.99,,,,,/de-de/product/switch-tracks-60238,2023-02-28
Build Your Own Adventure,City,5006806,6+,,19.99,,,,,/de-de/product/build-your-own-adventure-5006806,2023-02-28
Bauernhof mit Tieren,City,60346,4+,230.0,49.99,,,,,/de-de/product/barn-farm-animals-60346,2023-02-28
Mond-Raumstation,City,60349,6+,500.0,59.99,,,,,/de-de/product/lunar-space-station-60349,2023-02-28
Stunttruck mit Feuerreifen-Challenge,City,60357,6+,479.0,49.99,,,,,/de-de/product/stunt-truck--ring-of-fire-challenge-60357,2023-02-28
City Polizei-Rucksack in klassischem Design,City,5007487,6+,,44.99,,,,,/de-de/product/city-police-heritage-classic-backpack-5007487,2023-02-28
Sturzflug-Challenge,City,60359,5+,144.0,19.99,,,,,/de-de/product/dunk-stunt-ramp-challenge-60359,2023-02-28
Tierrettungsmissionen,City,60353,6+,246.0,29.99,,,,,/de-de/product/wild-animal-rescue-missions-60353,2023-02-28
Kreisende Reifen-Challenge,City,60360,6+,117.0,34.99,,,,,/de-de/product/spinning-stunt-challenge-60360,2023-02-28
Cyber-Stuntbike,City,60358,5+,13.0,7.99,,,,,/de-de/product/cyber-stunt-bike-60358,2023-02-28
Stadtzentrum,City,60292,6+,790.0,99.99,,,,,/de-de/product/town-center-60292,2023-02-28
LKW mit Weltraumkarussell,City,60313,6+,433.0,44.99,,,,,/de-de/product/space-ride-amusement-truck-60313,2023-02-28
Detektivmissionen der Wasserpolizei,City,60355,6+,278.0,29.99,,,,,/de-de/product/water-police-detective-missions-60355,2023-02-28
Erkundungsmissionen im Weltraum,City,60354,6+,298.0,29.99,,,,,/de-de/product/mars-spacecraft-exploration-missions-60354,2023-02-28
SUV mit Pferdeanhänger,City,60327,5+,196.0,29.99,,,,,/de-de/product/horse-transporter-60327,2023-02-28
Eiswagen-Verfolgungsjagd,City,60314,5+,317.0,29.99,,,,,/de-de/product/ice-cream-truck-police-chase-60314,2023-02-28
Hubschrauber Transporter,City,60343,5+,215.0,29.99,,,,,/de-de/product/rescue-helicopter-transport-60343,2023-02-28
Eiswagen,City,60253,5+,200.0,19.99,,,,,/de-de/product/ice-cream-truck-60253,2023-02-28
Löscheinsatz und Verfolgungsjagd,City,60319,5+,295.0,29.99,,,,,/de-de/product/fire-rescue--police-chase-60319,2023-02-28
Supermarkt,City,60347,6+,404.0,59.99,,,,,/de-de/product/grocery-store-60347,2023-02-28
Betonmischer,City,60325,4+,85.0,19.99,,,,,/de-de/product/cement-mixer-truck-60325,2023-02-28
Haiangriff-Stuntchallenge,City,60342,5+,122.0,19.99,,,,,/de-de/product/the-shark-attack-stunt-challenge-60342,2023-02-28
Rennauto,City,60322,4+,46.0,9.99,,,,,/de-de/product/race-car-60322,2023-02-28
Stop the Fire!,City,5007369,6+,,8.99,,,,,/de-de/product/stop-the-fire-5007369,2023-02-28
Feuerwehrhubschrauber,City,60318,4+,53.0,9.99,,,,,/de-de/product/fire-helicopter-60318,2023-02-28
Stuntflugzeug,City,60323,5+,59.0,9.99,,,,,/de-de/product/stunt-plane-60323,2023-02-28
Stuntshow-Doppellooping,City,60339,7+,598.0,149.99,,,,,/de-de/product/double-loop-stunt-arena-60339,2023-02-28
Gemüse-Lieferwagen,City,60345,5+,310.0,29.99,,,,,/de-de/product/farmers-market-van-60345,2023-02-28
Hindernis-Stuntchallenge,City,60340,5+,154.0,19.99,,,,,/de-de/product/the-blade-stunt-challenge-60340,2023-02-28
Picknick im Park,City,60326,5+,147.0,14.99,,,,,/de-de/product/picnic-in-the-park-60326,2023-02-28
Polizei Gefangenentransporter,City,60276,5+,244.0,19.99,,,,,/de-de/product/police-prisoner-transport-60276,2023-02-28
Safari-Geländewagen,City,60267,5+,168.0,19.99,,,,,/de-de/product/safari-off-roader-60267,2023-02-28
Power-Stuntbike,City,60297,5+,12.0,7.99,1.0,"H: 2"" (3cm)","B: 1"" (2cm)","T: 3"" (6cm)",/de-de/product/demolition-stunt-bike-60297,2023-02-28
Schimpansen-Stuntlooping,City,60338,7+,226.0,54.99,,,,,/de-de/product/smashing-chimpanzee-stunt-loop-60338,2023-02-28
Badewannen-Stuntbike,City,60333,5+,14.0,7.99,,,,,/de-de/product/bathtub-stunt-bike-60333,2023-02-28
Stuntshow-Arena,City,60295,6+,668.0,99.99,6.0,"H: 5"" (11cm)","B: 6"" (14cm)","T: 4"" (9cm)",/de-de/product/stunt-show-arena-60295,2023-02-28
Umstoß-Stuntchallenge,City,60341,5+,117.0,19.99,,,,,/de-de/product/the-knockdown-stunt-challenge-60341,2023-02-28
Baustellen-LKW,City,60284,4+,58.0,9.99,,,,,/de-de/product/roadwork-truck-60284,2023-02-28
Elektroroller mit Ladestation,City,40526,6+,50.0,12.99,,,,,/de-de/product/electric-scooters--charging-dock-40526,2023-02-28
Stuntshow-Truck,City,60294,6+,420.0,59.99,4.0,"H: 7"" (16cm)","B: 19"" (48cm)","T: 3"" (7cm)",/de-de/product/stunt-show-truck-60294,2023-02-28
Tierrettungs-Quad,City,60300,5+,74.0,9.99,,,,,/de-de/product/wildlife-rescue-atv-60300,2023-02-28
Skorpion-Stuntbike,City,60332,5+,15.0,7.99,,,,,/de-de/product/reckless-scorpion-stunt-bike-60332,2023-02-28
Duke-DeTain-Schlüsselanhänger,City,854005,6+,,4.99,,,,,/de-de/product/duke-detain-key-chain-854005,2023-02-28
Stunt-Wettbewerb,City,60299,5+,73.0,19.99,2.0,"H: 10"" (24cm)","B: 9"" (22cm)","T: 5"" (11cm)",/de-de/product/stunt-competition-60299,2023-02-28
Stunt-Park,City,60293,5+,170.0,29.99,2.0,"H: 4"" (10cm)","B: 12"" (30cm)","T: 6"" (13cm)",/de-de/product/stunt-park-60293,2023-02-28
Cruiser-Stuntbike,City,60331,5+,10.0,7.99,,,,,/de-de/product/touring-stunt-bike-60331,2023-02-28
Maskottchen-Stuntbike,City,60310,5+,10.0,7.99,1.0,"H: 2"" (3cm)","B: 1"" (2cm)","T: 3"" (6cm)",/de-de/product/chicken-stunt-bike-60310,2023-02-28
LEGO® Mittelgroße Bausteine-Box,Classic,10696,4-99,484.0,29.99,,,,,/de-de/product/lego-medium-creative-brick-box-10696,2023-02-28
XXL Steinebox Erde und Weltraum,Classic,11022,5+,1700.0,79.99,,,,,/de-de/product/space-mission-11022,2023-02-28
Grüne Bauplatte,Classic,11023,4+,1.0,8.99,,,,,/de-de/product/green-baseplate-11023,2023-02-28
Gemeinsam bauen,Classic,11020,5+,1601.0,99.99,,,,,/de-de/product/build-together-11020,2023-02-28
LEGO® Große Bausteine-Box,Classic,10698,4-99,790.0,49.99,,,,,/de-de/product/lego-large-creative-brick-box-10698,2023-02-28
Affen Kreativ-Bauset,Classic,11031,5+,135.0,9.99,,,,,/de-de/product/creative-monkey-fun-11031,2023-02-28
90 Jahre Spielspaß,Classic,11021,5+,1100.0,49.99,,,,,/de-de/product/90-years-of-play-11021,2023-02-28
Weiße Bauplatte,Classic,11026,4+,1.0,8.99,,,,,/de-de/product/white-baseplate-11026,2023-02-28
LEGO® Bausteine Starterkoffer - Farben sortieren,Classic,10713,4-99,213.0,19.99,,,,,/de-de/product/creative-suitcase-10713,2023-02-28
Fantasie-Universum Kreativ-Bauset,Classic,11033,5+,1800.0,89.99,,,,,/de-de/product/creative-fantasy-universe-11033,2023-02-28
Elementetrenner,Classic,630,4+,1.0,2.49,,,,,/de-de/product/brick-separator-630,2023-02-28
Kreative Monster,Classic,11017,4+,140.0,9.99,,,,,/de-de/product/creative-monsters-11017,2023-02-28
Pastell Kreativ-Bauset,Classic,11028,5+,333.0,19.99,,,,,/de-de/product/creative-pastel-fun-11028,2023-02-28
Großes Kreativ-Bauset,Classic,11030,5+,1000.0,59.99,,,,,/de-de/product/lots-of-bricks-11030,2023-02-28
Kreativ-Bauset mit durchsichtigen Steinen,Classic,11013,4+,500.0,34.99,,,,,/de-de/product/creative-transparent-bricks-11013,2023-02-28
Graue Bauplatte,Classic,11024,4+,1.0,14.99,,,,,/de-de/product/gray-baseplate-11024,2023-02-28
Steinebox mit Rädern,Classic,11014,4+,653.0,49.99,,,,,/de-de/product/bricks-and-wheels-11014,2023-02-28
Kreativer Meeresspaß,Classic,11018,4+,333.0,19.99,,,,,/de-de/product/creative-ocean-fun-11018,2023-02-28
Party Kreativ-Bauset,Classic,11029,5+,900.0,49.99,,,,,/de-de/product/creative-party-box-11029,2023-02-28
How to Build LEGO® Cars,Classic,5007212,7+,,14.99,,,,,/de-de/product/how-to-build-lego-cars-5007212,2023-02-28
Blaue Bauplatte,Classic,11025,4+,1.0,8.99,,,,,/de-de/product/blue-baseplate-11025,2023-02-28
How to Build LEGO® Dinosaurs,Classic,5007582,7+,,12.99,,,,,/de-de/product/how-to-build-lego-dinosaurs-5007582,2023-02-28
Neon Kreativ-Bauset,Classic,11027,5+,333.0,19.99,,,,,/de-de/product/creative-neon-fun-11027,2023-02-28
Einmal um die Welt,Classic,11015,4+,950.0,49.99,,,,,/de-de/product/around-the-world-11015,2023-02-28
Bausteine und Funktionen,Classic,11019,5+,500.0,34.99,,,,,/de-de/product/bricks-and-functions-11019,2023-02-28
The LEGO Ideas Book New Edition: You Can Build Anything!,Sonstiges,5007583,7+,,24.99,,,,,/de-de/product/the-lego-ideas-book-new-edition-you-can-build-anything-5007583,2023-02-28
Extragroße Steinebox mit Bauplatten,Classic,11717,4-99,1504.0,69.99,,,,,/de-de/product/bricks-bricks-plates-11717,2023-02-28
How to Build LEGO® Houses,Classic,5007213,7+,,14.99,,,,,/de-de/product/how-to-build-lego-houses-5007213,2023-02-28
Blaue Bauplatte,Classic,10714,4-99,1.0,8.99,,,,,/de-de/product/blue-baseplate-10714,2023-02-28
LEGO® Iconic Geburtstagskarte,Classic,5004931,6+,,4.99,,,,,/de-de/product/lego-birthday-card-5004931,2023-02-28
Vogelhäuschen,Creator 3-in-1-Sets,31143,8+,476.0,29.99,,,,,/de-de/product/birdhouse-31143,2023-02-28
Weißer Hase,Creator 3-in-1-Sets,31133,8+,258.0,19.99,,,,,/de-de/product/white-rabbit-31133,2023-02-28
Exotischer Papagei,Creator 3-in-1-Sets,31136,7+,253.0,24.99,,,,,/de-de/product/exotic-parrot-31136,2023-02-28
Strandcampingbus,Creator 3-in-1-Sets,31138,8+,556.0,49.99,,,,,/de-de/product/beach-camper-van-31138,2023-02-28
Niedliche Hunde,Creator 3-in-1-Sets,31137,7+,475.0,29.99,,,,,/de-de/product/adorable-dogs-31137,2023-02-28
Mittelalterliche Burg,Creator 3-in-1-Sets,31120,9+,1426.0,99.99,,,,,/de-de/product/medieval-castle-31120,2023-02-28
Piratenschiff,Creator 3-in-1-Sets,31109,9+,1264.0,129.99,,,,,/de-de/product/pirate-ship-31109,2023-02-28
Wikingerschiff mit Midgardschlange,Creator 3-in-1-Sets,31132,9+,1192.0,119.99,,,,,/de-de/product/viking-ship-and-the-midgard-serpent-31132,2023-02-28
Nudelladen,Creator 3-in-1-Sets,31131,8+,569.0,44.99,,,,,/de-de/product/downtown-noodle-shop-31131,2023-02-28
Gemütliches Haus,Creator 3-in-1-Sets,31139,8+,808.0,59.99,,,,,/de-de/product/cozy-house-31139,2023-02-28
Schatzsuche am Meeresgrund,Creator 3-in-1-Sets,31130,8+,522.0,29.99,,,,,/de-de/product/sunken-treasure-mission-31130,2023-02-28
Magisches Einhorn,Creator 3-in-1-Sets,31140,7+,145.0,9.99,,,,,/de-de/product/magical-unicorn-31140,2023-02-28
Straßenflitzer,Creator 3-in-1-Sets,31127,7+,258.0,19.99,,,,,/de-de/product/street-racer-31127,2023-02-28
Majestätischer Tiger,Creator 3-in-1-Sets,31129,9+,755.0,49.99,,,,,/de-de/product/majestic-tiger-31129,2023-02-28
Surfer-Strandhaus,Creator 3-in-1-Sets,31118,8+,564.0,49.99,,,,,/de-de/product/surfer-beach-house-31118,2023-02-28
Spaceshuttle,Creator 3-in-1-Sets,31134,6+,144.0,9.99,,,,,/de-de/product/space-shuttle-31134,2023-02-28
Wald-Fabelwesen,Creator 3-in-1-Sets,31125,7+,175.0,14.99,,,,,/de-de/product/fantasy-forest-creatures-31125,2023-02-28
Bewohner der Tiefsee,Creator 3-in-1-Sets,31088,7+,230.0,14.99,,,,,/de-de/product/deep-sea-creatures-31088,2023-02-28
Dinosaurier,Creator 3-in-1-Sets,31058,7-12,174.0,14.99,,,,,/de-de/product/mighty-dinosaurs-31058,2023-02-28
Überschalljet,Creator 3-in-1-Sets,31126,7+,215.0,19.99,,,,,/de-de/product/supersonic-jet-31126,2023-02-28
Delfin und Schildkröte,Creator 3-in-1-Sets,31128,6+,137.0,9.99,,,,,/de-de/product/dolphin-and-turtle-31128,2023-02-28
Oldtimer Motorrad,Creator 3-in-1-Sets,31135,8+,128.0,14.99,,,,,/de-de/product/vintage-motorcycle-31135,2023-02-28
Aquarium,Creator 3-in-1-Sets,31122,8+,352.0,29.99,,,,,/de-de/product/fish-tank-31122,2023-02-28
Cyber-Drohne,Creator 3-in-1-Sets,31111,6+,113.0,9.99,,,,,/de-de/product/cyber-drone-31111,2023-02-28
Super-Mech,Creator 3-in-1-Sets,31124,6+,159.0,9.99,,,,,/de-de/product/super-robot-31124,2023-02-28
Bauen und Spielen – Fahrzeuge,Creator 3-in-1-Sets,5007360,6+,,12.99,,,,,/de-de/product/bauen-und-spielen--fahrzeuge-5007360,2023-02-28
Wilder Löwe,Creator 3-in-1-Sets,31112,7+,224.0,14.99,,,,,/de-de/product/wild-lion-31112,2023-02-28
Safari-Baumhaus,Creator 3-in-1-Sets,31116,7+,397.0,29.99,,,,,/de-de/product/safari-wildlife-tree-house-31116,2023-02-28
Sportwagen,Creator 3-in-1-Sets,31100,6+,134.0,9.99,,,,,/de-de/product/sports-car-31100,2023-02-28
Geländebuggy,Creator 3-in-1-Sets,31123,7+,160.0,14.99,,,,,/de-de/product/off-road-buggy-31123,2023-02-28
Geländemotorrad,Creator 3-in-1-Sets,31114,8+,236.0,19.99,,,,,/de-de/product/superbike-31114,2023-02-28
Boutique-Hotel,LEGO® Icons,10297,18+,3066.0,229.99,7.0,"H: 13"" (33cm)","B: 10"" (25cm)","T: 10"" (25cm)",/de-de/product/boutique-hotel-10297,2023-02-28
Stadtleben,Creator Expert,10255,16+,4002.0,299.99,,,,,/de-de/product/assembly-square-10255,2023-02-28
LEGO® Titanic,LEGO® Icons,10294,18+,9090.0,679.99,,"H: 18"" (44cm)","B: 7"" (16cm)","T: 54"" (135cm)",/de-de/product/lego-titanic-10294,2023-02-28
Kolosseum,LEGO® Icons,10276,18+,9036.0,549.99,,"H: 11"" (27cm)","B: 21"" (52cm)","T: 24"" (59cm)",/de-de/product/colosseum-10276,2023-02-28
Polizeistation,LEGO® Icons,10278,18+,2923.0,199.99,5.0,"H: 15"" (37cm)","B: 10"" (25cm)","T: 10"" (25cm)",/de-de/product/police-station-10278,2023-02-28
Buchhandlung,Creator Expert,10270,16+,2504.0,199.99,5.0,"H: 12"" (29cm)","B: 10"" (25cm)","T: 10"" (25cm)",/de-de/product/bookshop-10270,2023-02-28
NASA-Spaceshuttle „Discovery“,LEGO® Icons,10283,18+,2354.0,199.99,,"H: 9"" (21cm)","B: 14"" (34cm)","T: 22"" (54cm)",/de-de/product/nasa-space-shuttle-discovery-10283,2023-02-28
